CODIGO,NOMBRE,EMBALSE,X,Y,DEMARC,CAUCE,GOOGLE,OPENSTREETMAP,WIKIDATA,PROVINCIA,CCAA,TIPO,COTA_CORON,ALT_CIMIEN,INFORME
2240007,JUAN BENET,Reservoir of Porma,"429,289,238,740,001","-529,306,586,099,995",DUERO,RÍO PORMA,https://www.google.com/search?kgmid=/g/12233bph,https://www.openstreetmap.org/relation/2698318,https://www.wikidata.org/wiki/Q8775421,León,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=291
5230040,JANDULA,Jándula Reservoir,"382,247,732,230,001","-397,405,826,899,995",GUADALQUIVIR,RÍO  JÁNDULA O FRESNEDA O JORGE,https://www.google.com/search?kgmid=/g/11c1qcgpyc,,https://www.wikidata.org/wiki/Q23984862,Jaén,Andalucía,Presa de fábrica de mampostería,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1575
3100007,VALDECAÑAS,Valdecañas reservoir,"397,781,074,380,001","-561,185,123,699,994",TAJO,RÍO TAJO,https://www.google.com/search?kgmid=/g/123196vv,https://www.openstreetmap.org/relation/65527,https://www.wikidata.org/wiki/Q3379578,Cáceres,Extremadura,Presa de fábrica de bóveda,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=541
4100015,CIJARA,Cíjara Reservoir,"39,373,622,884","-501,612,487,499,995",GUADIANA,RIO GUADIANA,,,https://www.wikidata.org/wiki/Q23986950,Cáceres,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1065
9500019,CASPE,Caspe reservoir,"412,470,170,710,001","-0,057856813999933",EBRO,ANTIGUO CAUCE DEL RÍO GUADALOPE,https://www.google.com/search?kgmid=/g/11ycydz0t,,https://www.wikidata.org/wiki/Q61861349,Zaragoza,Aragón,Presa de fábrica de gravedad (hormigón vibrado),"124,5","37,5",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2832
3190007,BUENDIA,Buendía Reservoir,"403,992,227,420,001","-278,382,182,099,995",TAJO,RÍO GUADIELA,https://www.google.com/search?kgmid=/g/1214fx9j,https://www.openstreetmap.org/relation/8383993,https://www.wikidata.org/wiki/Q8775297,Cuenca,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=743
2370031,ALMENDRA,Almendra Reservoir,"412,714,941,880,001","-632,020,866,599,993",DUERO,RÍO TORMES,,https://www.openstreetmap.org/relation/1613295,https://www.wikidata.org/wiki/Q43561654,Zamora,Castilla y León,Presa de fábrica de bóveda,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=391
4060094,"SERENA, LA",La Serena Reservoir,"389,127,291,240,001","-541,330,542,299,994",GUADIANA,RIO ZUJAR,https://www.google.com/search?kgmid=/g/122dlpnz,,https://www.wikidata.org/wiki/Q3373806,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1019
9220021,CANELLES,Canelles Reservoir,"419,785,559,910,001","0,612325865000059",EBRO,RÍO NOGUERA RIBAGORÇANA,,,https://www.wikidata.org/wiki/Q1033116,Huesca,Aragón,Presa de fábrica de bóveda,508,151,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2438
5410227,"BAUTISTA, LA","BAUTISTA, LA","376,571,849,600,001","-563,911,754,499,998",GUADALQUIVIR,ARROYO DEL TAMUJO - SEVILLA,,,,Sevilla,Andalucía,Presa de materiales sueltos homogénea,"143,8",20,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1865
5110051,GUADALCACIN II,GUADALCACIN II,"366,680,511,050,001","-578,680,409,799,995",GUADALETE Y BARBATE,RÍO MAJACEITE,,,,Cádiz,Andalucía,Presa de materiales sueltos zonificada o de núcleo,110,78,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1375
3190016,ENTREPEÑAS,Entrepeñas Reservoir,"404,930,851,390,001","-275,082,189,599,993",TAJO,RÍO TAJO,https://www.google.com/search?kgmid=/g/120jr2sg,https://www.openstreetmap.org/relation/1326855,https://www.wikidata.org/wiki/Q8775330,Guadalajara,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=752
4060095,ORELLANA,embalse de Orellana,"38,986,024,098","-553,804,342,499,996",GUADIANA,RIO GUADIANA,https://www.google.com/search?kgmid=/g/121k355r,,https://www.wikidata.org/wiki/Q11681443,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1020
4060051,ALANGE,Alange Reservoir,"387,874,608,500,001","-626,830,306,899,996",GUADIANA,RIO MATACHEL,https://www.google.com/search?kgmid=/g/1226m0st,,https://www.wikidata.org/wiki/Q3379753,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=978
8460021,CONTRERAS,CONTRERAS,"395,435,634,520,001","-150,316,294,099,997",JUCAR,RÍO CABRIEL,,,,València/Valencia,Comunitat Valenciana,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2314
8460022,CONTRERAS,CONTRERAS,"395,432,230,330,001","-151,032,713,299,998",JUCAR,RÍO CABRIEL,,,,Cuenca,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),679,"433,999,999,999,999",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2315
3100073,GABRIEL Y GALAN,Gabriel y Galán Reservoir,"402,212,708,710,001","-613,324,221,599,993",TAJO,RÍO ALAGÓN,https://www.google.com/search?kgmid=/g/1225qnqj,https://www.openstreetmap.org/relation/3828300,https://www.wikidata.org/wiki/Q3379742,Cáceres,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=607
5140028,IZNAJAR,Iznájar Reservoir,"37,276,152,972","-438,687,256,899,993",GUADALQUIVIR,RÍO  GENIL,,,https://www.wikidata.org/wiki/Q5369447,Córdoba,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),426,"121,599,999,999,999",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1450
8160006,ALARCON,Alarcón Reservoir,"395,643,548,690,001","-211,225,016,699,996",JUCAR,RÍO JÚCAR,https://www.google.com/search?kgmid=/g/120z_bn_,,https://www.wikidata.org/wiki/Q3206248,Cuenca,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),814,67,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2281
2490015,RICOBAYO,Ricobayo Reservoir,"41,527,467,749","-598,543,277,699,997",DUERO,RÍO ESLA,,https://www.openstreetmap.org/relation/1232049,https://www.wikidata.org/wiki/Q23993005,Zamora,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=482
